id,text,question_id,question_tag,label_id,label_tag
1025722957136625664,"Pessoal, vamos ficar atentos para colocar a carteira de vacinação em dia e afastar de nossas crianças essas doenças que já estavam erradicadas no Brasil. <url>",34,is_safety_related,110,not_safety_related
1025722957136625664,"Pessoal, vamos ficar atentos para colocar a carteira de vacinação em dia e afastar de nossas crianças essas doenças que já estavam erradicadas no Brasil. <url>",30,related,99,related
1025722957136625664,"Pessoal, vamos ficar atentos para colocar a carteira de vacinação em dia e afastar de nossas crianças essas doenças que já estavam erradicadas no Brasil. <url>",31,sentiment,102,positive
1032658420179103744,"Dia de vacina é um inferno, achei a ia pra praia amanhã mas com vic desse jeito... tomara q ele melhore logo",32,is_activism,106,not_advocacy
1032658420179103744,"Dia de vacina é um inferno, achei a ia pra praia amanhã mas com vic desse jeito... tomara q ele melhore logo",35,is_liberty_related,112,not_liberty_related
1032658420179103744,"Dia de vacina é um inferno, achei a ia pra praia amanhã mas com vic desse jeito... tomara q ele melhore logo",33,is_narrative,107,is_narrative
1032658420179103744,"Dia de vacina é um inferno, achei a ia pra praia amanhã mas com vic desse jeito... tomara q ele melhore logo",34,is_safety_related,110,not_safety_related
1032658420179103744,"Dia de vacina é um inferno, achei a ia pra praia amanhã mas com vic desse jeito... tomara q ele melhore logo",30,related,99,related
1032658420179103744,"Dia de vacina é um inferno, achei a ia pra praia amanhã mas com vic desse jeito... tomara q ele melhore logo",31,sentiment,104,negative
1035262562965905409,"@<user> Sem contar que dentre os efeitos colaterais nenhum de fato é tão sério, e uma vacina é testada milhões de vezes.. tanto que ainda não circula a do Zica, já que não passou por todos os testes. No Brasil 4,8 mil mulheres morrem por ano pelo câncer de colo de útero.",32,is_activism,105,is_advocacy
1035262562965905409,"@<user> Sem contar que dentre os efeitos colaterais nenhum de fato é tão sério, e uma vacina é testada milhões de vezes.. tanto que ainda não circula a do Zica, já que não passou por todos os testes. No Brasil 4,8 mil mulheres morrem por ano pelo câncer de colo de útero.",35,is_liberty_related,111,not_liberty_related
1035262562965905409,"@<user> Sem contar que dentre os efeitos colaterais nenhum de fato é tão sério, e uma vacina é testada milhões de vezes.. tanto que ainda não circula a do Zica, já que não passou por todos os testes. No Brasil 4,8 mil mulheres morrem por ano pelo câncer de colo de útero.",33,is_narrative,107,not_narrative
1035262562965905409,"@<user> Sem contar que dentre os efeitos colaterais nenhum de fato é tão sério, e uma vacina é testada milhões de vezes.. tanto que ainda não circula a do Zica, já que não passou por todos os testes. No Brasil 4,8 mil mulheres morrem por ano pelo câncer de colo de útero.",34,is_safety_related,109,is_safety_related
1035262562965905409,"@<user> Sem contar que dentre os efeitos colaterais nenhum de fato é tão sério, e uma vacina é testada milhões de vezes.. tanto que ainda não circula a do Zica, já que não passou por todos os testes. No Brasil 4,8 mil mulheres morrem por ano pelo câncer de colo de útero.",30,related,99,related
1035262562965905409,"@<user> Sem contar que dentre os efeitos colaterais nenhum de fato é tão sério, e uma vacina é testada milhões de vezes.. tanto que ainda não circula a do Zica, já que não passou por todos os testes. No Brasil 4,8 mil mulheres morrem por ano pelo câncer de colo de útero.",31,sentiment,102,positive
1035322807595487233,Eu tava fugindo dessa vacina de 15 até minha mãe chegar e lembrar afffff que medo,32,is_activism,105,not_advocacy
1035322807595487233,Eu tava fugindo dessa vacina de 15 até minha mãe chegar e lembrar afffff que medo,35,is_liberty_related,111,not_liberty_related
1035322807595487233,Eu tava fugindo dessa vacina de 15 até minha mãe chegar e lembrar afffff que medo,33,is_narrative,107,is_narrative
1035322807595487233,Eu tava fugindo dessa vacina de 15 até minha mãe chegar e lembrar afffff que medo,34,is_safety_related,109,not_safety_related
1035322807595487233,Eu tava fugindo dessa vacina de 15 até minha mãe chegar e lembrar afffff que medo,30,related,99,related
1035655995496771584,@<user> acho q se falar assim o pessoal se situa e leva pq no dia D nao teve a quantia de vacinação suficiente e vao ter q fazer outro pra ver se da certo,32,is_activism,105,is_advocacy
1035655995496771584,@<user> acho q se falar assim o pessoal se situa e leva pq no dia D nao teve a quantia de vacinação suficiente e vao ter q fazer outro pra ver se da certo,35,is_liberty_related,111,not_liberty_related
1035655995496771584,@<user> acho q se falar assim o pessoal se situa e leva pq no dia D nao teve a quantia de vacinação suficiente e vao ter q fazer outro pra ver se da certo,33,is_narrative,107,not_narrative
1035655995496771584,@<user> acho q se falar assim o pessoal se situa e leva pq no dia D nao teve a quantia de vacinação suficiente e vao ter q fazer outro pra ver se da certo,34,is_safety_related,109,not_safety_related
1035655995496771584,@<user> acho q se falar assim o pessoal se situa e leva pq no dia D nao teve a quantia de vacinação suficiente e vao ter q fazer outro pra ver se da certo,30,related,99,related
1035655995496771584,@<user> acho q se falar assim o pessoal se situa e leva pq no dia D nao teve a quantia de vacinação suficiente e vao ter q fazer outro pra ver se da certo,31,sentiment,102,neutral
1040655037494689792,Goiás chega ao último dia de vacinação contra pólio e sarampo com meta atingida - Jornal Opção <url> <url>,32,is_activism,106,not_advocacy
1040655037494689792,Goiás chega ao último dia de vacinação contra pólio e sarampo com meta atingida - Jornal Opção <url> <url>,35,is_liberty_related,111,not_liberty_related
1040655037494689792,Goiás chega ao último dia de vacinação contra pólio e sarampo com meta atingida - Jornal Opção <url> <url>,33,is_narrative,107,not_narrative
1040655037494689792,Goiás chega ao último dia de vacinação contra pólio e sarampo com meta atingida - Jornal Opção <url> <url>,34,is_safety_related,109,not_safety_related
1040655037494689792,Goiás chega ao último dia de vacinação contra pólio e sarampo com meta atingida - Jornal Opção <url> <url>,30,related,99,related
1040655037494689792,Goiás chega ao último dia de vacinação contra pólio e sarampo com meta atingida - Jornal Opção <url> <url>,31,sentiment,103,neutral
1041089528986042368,"A menina que eu dividi copo quinta no open bar tá com caxumba e eu não tomei a vacina... ok, legal",32,is_activism,105,not_advocacy
1041089528986042368,"A menina que eu dividi copo quinta no open bar tá com caxumba e eu não tomei a vacina... ok, legal",35,is_liberty_related,111,is_liberty_related
1041089528986042368,"A menina que eu dividi copo quinta no open bar tá com caxumba e eu não tomei a vacina... ok, legal",33,is_narrative,107,is_narrative
1041089528986042368,"A menina que eu dividi copo quinta no open bar tá com caxumba e eu não tomei a vacina... ok, legal",34,is_safety_related,109,not_safety_related
1041089528986042368,"A menina que eu dividi copo quinta no open bar tá com caxumba e eu não tomei a vacina... ok, legal",30,related,99,related
1041724694641213440,"Em Teresina, a meta de 95% do público alvo vacinado não foi alcançada.⤵️ <url> <url>",32,is_activism,105,not_advocacy
1041724694641213440,"Em Teresina, a meta de 95% do público alvo vacinado não foi alcançada.⤵️ <url> <url>",35,is_liberty_related,112,not_liberty_related
1041724694641213440,"Em Teresina, a meta de 95% do público alvo vacinado não foi alcançada.⤵️ <url> <url>",33,is_narrative,108,not_narrative
1041724694641213440,"Em Teresina, a meta de 95% do público alvo vacinado não foi alcançada.⤵️ <url> <url>",34,is_safety_related,110,not_safety_related
1041724694641213440,"Em Teresina, a meta de 95% do público alvo vacinado não foi alcançada.⤵️ <url> <url>",30,related,99,related
1041724694641213440,"Em Teresina, a meta de 95% do público alvo vacinado não foi alcançada.⤵️ <url> <url>",31,sentiment,103,neutral
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,32,is_activism,106,not_advocacy
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,35,is_liberty_related,112,not_liberty_related
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,33,is_narrative,108,not_narrative
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,34,is_safety_related,110,not_safety_related
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,30,related,99,related
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,31,sentiment,102,neutral
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",32,is_activism,106,not_advocacy
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",35,is_liberty_related,111,is_liberty_related
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",33,is_narrative,107,is_narrative
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",34,is_safety_related,109,not_safety_related
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",30,related,99,related
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",31,sentiment,103,neutral
1060249387782324226,"Sábado, 10/11, haverá Ação de Vacinação contra Febre Amarela promovida pela Secretaria Municipal da Saúde de São Paulo. Prédio I Hotec (Rua das Palmeiras, 184 - Santa Cecília). <url>",30,related,99,related
1069721978628648960,Mano eu tô cada vez mais puto com essa galera que é contra vacinação infantil...,32,is_activism,106,not_advocacy
1069721978628648960,Mano eu tô cada vez mais puto com essa galera que é contra vacinação infantil...,35,is_liberty_related,111,not_liberty_related
1069721978628648960,Mano eu tô cada vez mais puto com essa galera que é contra vacinação infantil...,33,is_narrative,107,is_narrative
1069721978628648960,Mano eu tô cada vez mais puto com essa galera que é contra vacinação infantil...,34,is_safety_related,109,not_safety_related
1069721978628648960,Mano eu tô cada vez mais puto com essa galera que é contra vacinação infantil...,30,related,99,related
1073774703960047616,Vai viajar e não sabe se o seu destino exige a Vacina da Febre Amarela?Dá uma olhadinha no site abaixo e fique por dentro do que precisa para que sua viagem não tenha nenhum… <url>,32,is_activism,105,not_advocacy
1073774703960047616,Vai viajar e não sabe se o seu destino exige a Vacina da Febre Amarela?Dá uma olhadinha no site abaixo e fique por dentro do que precisa para que sua viagem não tenha nenhum… <url>,35,is_liberty_related,111,not_liberty_related
1073774703960047616,Vai viajar e não sabe se o seu destino exige a Vacina da Febre Amarela?Dá uma olhadinha no site abaixo e fique por dentro do que precisa para que sua viagem não tenha nenhum… <url>,33,is_narrative,107,not_narrative
1073774703960047616,Vai viajar e não sabe se o seu destino exige a Vacina da Febre Amarela?Dá uma olhadinha no site abaixo e fique por dentro do que precisa para que sua viagem não tenha nenhum… <url>,34,is_safety_related,109,not_safety_related
1073774703960047616,Vai viajar e não sabe se o seu destino exige a Vacina da Febre Amarela?Dá uma olhadinha no site abaixo e fique por dentro do que precisa para que sua viagem não tenha nenhum… <url>,30,related,99,related
1073774703960047616,Vai viajar e não sabe se o seu destino exige a Vacina da Febre Amarela?Dá uma olhadinha no site abaixo e fique por dentro do que precisa para que sua viagem não tenha nenhum… <url>,31,sentiment,102,neutral
1074994354912223233,Manter a caderneta de vacinação atualizada é fundamental para ter uma viagem saudável e tranquila. #MinistérioDaSaúde #Vacinação <url>,30,related,99,related
1081229387708665857,"e eu que tava cm vacina de tetano atrasada, fui tomar hj, cheguei la tomei de boa, por incrivel q pareça nao doeu, mas ai eu vi o menininho tomar na bunda e ele chorando minha pressao cai. COMASSIM?",32,is_activism,106,not_advocacy
1081229387708665857,"e eu que tava cm vacina de tetano atrasada, fui tomar hj, cheguei la tomei de boa, por incrivel q pareça nao doeu, mas ai eu vi o menininho tomar na bunda e ele chorando minha pressao cai. COMASSIM?",35,is_liberty_related,112,not_liberty_related
1081229387708665857,"e eu que tava cm vacina de tetano atrasada, fui tomar hj, cheguei la tomei de boa, por incrivel q pareça nao doeu, mas ai eu vi o menininho tomar na bunda e ele chorando minha pressao cai. COMASSIM?",33,is_narrative,107,is_narrative
1081229387708665857,"e eu que tava cm vacina de tetano atrasada, fui tomar hj, cheguei la tomei de boa, por incrivel q pareça nao doeu, mas ai eu vi o menininho tomar na bunda e ele chorando minha pressao cai. COMASSIM?",34,is_safety_related,110,not_safety_related
1081229387708665857,"e eu que tava cm vacina de tetano atrasada, fui tomar hj, cheguei la tomei de boa, por incrivel q pareça nao doeu, mas ai eu vi o menininho tomar na bunda e ele chorando minha pressao cai. COMASSIM?",30,related,99,related
1081229387708665857,"e eu que tava cm vacina de tetano atrasada, fui tomar hj, cheguei la tomei de boa, por incrivel q pareça nao doeu, mas ai eu vi o menininho tomar na bunda e ele chorando minha pressao cai. COMASSIM?",31,sentiment,104,negative
1082220891650641921,indo pro postinho chorando pra ver se a mulher fica com pena e não me da vacina,32,is_activism,106,not_advocacy
1082220891650641921,indo pro postinho chorando pra ver se a mulher fica com pena e não me da vacina,35,is_liberty_related,111,not_liberty_related
1082220891650641921,indo pro postinho chorando pra ver se a mulher fica com pena e não me da vacina,33,is_narrative,107,is_narrative
1082220891650641921,indo pro postinho chorando pra ver se a mulher fica com pena e não me da vacina,34,is_safety_related,109,not_safety_related
1082220891650641921,indo pro postinho chorando pra ver se a mulher fica com pena e não me da vacina,30,related,99,related
1082220891650641921,indo pro postinho chorando pra ver se a mulher fica com pena e não me da vacina,31,sentiment,103,negative
1083351307208048640,"parada zoada, sério. não consigo levantar por nada nessa vida, o lado esquerdo do meu corpo tá todo duro, minha coluna ta parecendo de vovó, maldita vacina muscular",32,is_activism,106,not_advocacy
1083351307208048640,"parada zoada, sério. não consigo levantar por nada nessa vida, o lado esquerdo do meu corpo tá todo duro, minha coluna ta parecendo de vovó, maldita vacina muscular",35,is_liberty_related,112,not_liberty_related
1083351307208048640,"parada zoada, sério. não consigo levantar por nada nessa vida, o lado esquerdo do meu corpo tá todo duro, minha coluna ta parecendo de vovó, maldita vacina muscular",33,is_narrative,107,is_narrative
1083351307208048640,"parada zoada, sério. não consigo levantar por nada nessa vida, o lado esquerdo do meu corpo tá todo duro, minha coluna ta parecendo de vovó, maldita vacina muscular",34,is_safety_related,110,not_safety_related
1083351307208048640,"parada zoada, sério. não consigo levantar por nada nessa vida, o lado esquerdo do meu corpo tá todo duro, minha coluna ta parecendo de vovó, maldita vacina muscular",30,related,99,related
1083351307208048640,"parada zoada, sério. não consigo levantar por nada nessa vida, o lado esquerdo do meu corpo tá todo duro, minha coluna ta parecendo de vovó, maldita vacina muscular",31,sentiment,104,negative
1083737359869452288,@<user> @<user> @<user> O virus da vacina só funciona se o sis. Nervoso for provocado por metal (aluminio ou mercurio) que em altas doses tem efeitos graves gerando doenças complicadas e lucrativas inclusive. Os testes da eficacia das vacinas sao pagos por quem?,32,is_activism,106,is_advocacy
1083737359869452288,@<user> @<user> @<user> O virus da vacina só funciona se o sis. Nervoso for provocado por metal (aluminio ou mercurio) que em altas doses tem efeitos graves gerando doenças complicadas e lucrativas inclusive. Os testes da eficacia das vacinas sao pagos por quem?,35,is_liberty_related,111,not_liberty_related
1083737359869452288,@<user> @<user> @<user> O virus da vacina só funciona se o sis. Nervoso for provocado por metal (aluminio ou mercurio) que em altas doses tem efeitos graves gerando doenças complicadas e lucrativas inclusive. Os testes da eficacia das vacinas sao pagos por quem?,33,is_narrative,107,not_narrative
1083737359869452288,@<user> @<user> @<user> O virus da vacina só funciona se o sis. Nervoso for provocado por metal (aluminio ou mercurio) que em altas doses tem efeitos graves gerando doenças complicadas e lucrativas inclusive. Os testes da eficacia das vacinas sao pagos por quem?,34,is_safety_related,109,not_safety_related
1083737359869452288,@<user> @<user> @<user> O virus da vacina só funciona se o sis. Nervoso for provocado por metal (aluminio ou mercurio) que em altas doses tem efeitos graves gerando doenças complicadas e lucrativas inclusive. Os testes da eficacia das vacinas sao pagos por quem?,30,related,99,related
1083737359869452288,@<user> @<user> @<user> O virus da vacina só funciona se o sis. Nervoso for provocado por metal (aluminio ou mercurio) que em altas doses tem efeitos graves gerando doenças complicadas e lucrativas inclusive. Os testes da eficacia das vacinas sao pagos por quem?,31,sentiment,103,negative
1087645143958802432,Tenha voado atrás do rack da sala ... ele jura de pé junto q foi o vento e não ele q a escondeu. Tá no maior cagaço de tomar vacina hahahha,32,is_activism,106,not_advocacy
1087645143958802432,Tenha voado atrás do rack da sala ... ele jura de pé junto q foi o vento e não ele q a escondeu. Tá no maior cagaço de tomar vacina hahahha,35,is_liberty_related,111,not_liberty_related
1087645143958802432,Tenha voado atrás do rack da sala ... ele jura de pé junto q foi o vento e não ele q a escondeu. Tá no maior cagaço de tomar vacina hahahha,33,is_narrative,107,is_narrative
1087645143958802432,Tenha voado atrás do rack da sala ... ele jura de pé junto q foi o vento e não ele q a escondeu. Tá no maior cagaço de tomar vacina hahahha,34,is_safety_related,109,not_safety_related
1087645143958802432,Tenha voado atrás do rack da sala ... ele jura de pé junto q foi o vento e não ele q a escondeu. Tá no maior cagaço de tomar vacina hahahha,30,related,99,related
1087645143958802432,Tenha voado atrás do rack da sala ... ele jura de pé junto q foi o vento e não ele q a escondeu. Tá no maior cagaço de tomar vacina hahahha,31,sentiment,103,neutral
1088952328697331712,"Surto de sarampo no noroeste dos EUA leva governador a declarar emergência  Governador do estado de Washington tomou medida após ao menos 30 pessoas serem atendidas com a doença. A maioria delas não estava vacinada, diz agência. Vacina contra o sarampo Reprodução/ TV Globo O…",32,is_activism,105,is_advocacy
1088952328697331712,"Surto de sarampo no noroeste dos EUA leva governador a declarar emergência  Governador do estado de Washington tomou medida após ao menos 30 pessoas serem atendidas com a doença. A maioria delas não estava vacinada, diz agência. Vacina contra o sarampo Reprodução/ TV Globo O…",35,is_liberty_related,111,not_liberty_related
1088952328697331712,"Surto de sarampo no noroeste dos EUA leva governador a declarar emergência  Governador do estado de Washington tomou medida após ao menos 30 pessoas serem atendidas com a doença. A maioria delas não estava vacinada, diz agência. Vacina contra o sarampo Reprodução/ TV Globo O…",33,is_narrative,107,not_narrative
1088952328697331712,"Surto de sarampo no noroeste dos EUA leva governador a declarar emergência  Governador do estado de Washington tomou medida após ao menos 30 pessoas serem atendidas com a doença. A maioria delas não estava vacinada, diz agência. Vacina contra o sarampo Reprodução/ TV Globo O…",34,is_safety_related,109,is_safety_related
1088952328697331712,"Surto de sarampo no noroeste dos EUA leva governador a declarar emergência  Governador do estado de Washington tomou medida após ao menos 30 pessoas serem atendidas com a doença. A maioria delas não estava vacinada, diz agência. Vacina contra o sarampo Reprodução/ TV Globo O…",30,related,99,related
1088952328697331712,"Surto de sarampo no noroeste dos EUA leva governador a declarar emergência  Governador do estado de Washington tomou medida após ao menos 30 pessoas serem atendidas com a doença. A maioria delas não estava vacinada, diz agência. Vacina contra o sarampo Reprodução/ TV Globo O…",31,sentiment,102,positive
1090274168640290816,"a vacina de tétano doi pra cacete, isso que sou bem de boas pra isso, mas meu braço ta latejando",32,is_activism,105,not_advocacy
1090274168640290816,"a vacina de tétano doi pra cacete, isso que sou bem de boas pra isso, mas meu braço ta latejando",35,is_liberty_related,111,not_liberty_related
1090274168640290816,"a vacina de tétano doi pra cacete, isso que sou bem de boas pra isso, mas meu braço ta latejando",33,is_narrative,107,is_narrative
1090274168640290816,"a vacina de tétano doi pra cacete, isso que sou bem de boas pra isso, mas meu braço ta latejando",34,is_safety_related,109,not_safety_related
1090274168640290816,"a vacina de tétano doi pra cacete, isso que sou bem de boas pra isso, mas meu braço ta latejando",30,related,99,related
1102327902505496576,"@<user> Afinal como dito aí nos comentários a vacina custa em média 600 a dose, dadas em 3 doses, e mesmo assim a vacina vive em falta, em Novembro do ano passado o Sírio Libanês estava sem a vacina, isso não é Fake News, pode ser confirmado no setor de vacinações do Sírio por telefone.",32,is_activism,106,not_advocacy
1102327902505496576,"@<user> Afinal como dito aí nos comentários a vacina custa em média 600 a dose, dadas em 3 doses, e mesmo assim a vacina vive em falta, em Novembro do ano passado o Sírio Libanês estava sem a vacina, isso não é Fake News, pode ser confirmado no setor de vacinações do Sírio por telefone.",35,is_liberty_related,111,not_liberty_related
1102327902505496576,"@<user> Afinal como dito aí nos comentários a vacina custa em média 600 a dose, dadas em 3 doses, e mesmo assim a vacina vive em falta, em Novembro do ano passado o Sírio Libanês estava sem a vacina, isso não é Fake News, pode ser confirmado no setor de vacinações do Sírio por telefone.",33,is_narrative,107,not_narrative
1102327902505496576,"@<user> Afinal como dito aí nos comentários a vacina custa em média 600 a dose, dadas em 3 doses, e mesmo assim a vacina vive em falta, em Novembro do ano passado o Sírio Libanês estava sem a vacina, isso não é Fake News, pode ser confirmado no setor de vacinações do Sírio por telefone.",34,is_safety_related,109,not_safety_related
1102327902505496576,"@<user> Afinal como dito aí nos comentários a vacina custa em média 600 a dose, dadas em 3 doses, e mesmo assim a vacina vive em falta, em Novembro do ano passado o Sírio Libanês estava sem a vacina, isso não é Fake News, pode ser confirmado no setor de vacinações do Sírio por telefone.",30,related,99,related
1102327902505496576,"@<user> Afinal como dito aí nos comentários a vacina custa em média 600 a dose, dadas em 3 doses, e mesmo assim a vacina vive em falta, em Novembro do ano passado o Sírio Libanês estava sem a vacina, isso não é Fake News, pode ser confirmado no setor de vacinações do Sírio por telefone.",31,sentiment,103,neutral
1110206290922561537,"Minha mãe vai sair, vou ter que levar o enzo lá clínica p tomar vacina",32,is_activism,106,not_advocacy
1110206290922561537,"Minha mãe vai sair, vou ter que levar o enzo lá clínica p tomar vacina",35,is_liberty_related,111,is_liberty_related
1110206290922561537,"Minha mãe vai sair, vou ter que levar o enzo lá clínica p tomar vacina",33,is_narrative,107,is_narrative
1110206290922561537,"Minha mãe vai sair, vou ter que levar o enzo lá clínica p tomar vacina",34,is_safety_related,109,not_safety_related
1110206290922561537,"Minha mãe vai sair, vou ter que levar o enzo lá clínica p tomar vacina",30,related,99,related
1110206290922561537,"Minha mãe vai sair, vou ter que levar o enzo lá clínica p tomar vacina",31,sentiment,103,neutral
